filename,latam_detected
pdf?id=GVB1M5K0ch.pdf,0
pdf?id=bEhRgt7mwt.pdf,0
pdf?id=LA5NJPkUrw.pdf,0
pdf?id=8IZyTzudQL.pdf,0
pdf?id=qiLboR0ocm.pdf,0
pdf?id=91scW3DywW.pdf,0
pdf?id=NdgdyOx7Yg.pdf,0
pdf?id=aXMPvmBAm5.pdf,0
pdf?id=O7dOCb7uoe.pdf,0
pdf?id=aXFV0Z5cN2.pdf,0
pdf?id=smlCP7jHN3.pdf,0
pdf?id=uN11z1Xj8L.pdf,0
pdf?id=F48NfH4NFE.pdf,0
pdf?id=naNHJsOxYr.pdf,0
pdf?id=sQO1ZEQGqX.pdf,0
pdf?id=0BCUXg40r7.pdf,0
pdf?id=UlwaJPzLs2.pdf,0
pdf?id=yADrJyaBJl.pdf,0
pdf?id=S9KRk3M7jV.pdf,0
pdf?id=Cyl5stCodb.pdf,0
pdf?id=Xf1sUC7Lxs.pdf,0
pdf?id=A9Jfrc1ouy.pdf,0
pdf?id=Gyq8lMgdk5.pdf,0
pdf?id=iBkQYeEfzn.pdf,0
pdf?id=BzFMBNqg7R.pdf,0
pdf?id=brvLHfbSQX.pdf,0
pdf?id=1YRXn34Y82.pdf,0
pdf?id=7WDFZKtf7q.pdf,0
pdf?id=OGWkr7gXka.pdf,0
pdf?id=1dSLbhErNv.pdf,0
pdf?id=GiUI70epUN.pdf,0
pdf?id=c2F2dUx01R.pdf,0
pdf?id=YLxwj5YLb7.pdf,0
pdf?id=J0PmRFMZXm.pdf,0
pdf?id=Op8Yp8uWHe.pdf,0
pdf?id=W4b3v9jx1p.pdf,0
pdf?id=BmwbEWRkyE.pdf,0
pdf?id=vAkVKIOtcN.pdf,0
pdf?id=qL8M2dOY4L.pdf,0
pdf?id=k2fWVhG0u5.pdf,0
pdf?id=BXLRMWLDQw.pdf,0
pdf?id=NoIWLerNKH.pdf,0
pdf?id=1ybOI1VvQL.pdf,0
pdf?id=8HUVueG8H9.pdf,0
pdf?id=S8EnwROlYj.pdf,0
pdf?id=atjpGqjG73.pdf,0
pdf?id=FYEGPuUrpo.pdf,0
pdf?id=aQaRZ8wj67.pdf,0
pdf?id=pEUknKjOoW.pdf,0
pdf?id=415T06x0vG.pdf,Error
pdf?id=20QV069lc6.pdf,0
pdf?id=hW7Bpu6Kbn.pdf,0
pdf?id=miWMtFOxg6.pdf,0
pdf?id=l8Mz3dcK1S.pdf,0
pdf?id=Wmsnx7EPel.pdf,0
pdf?id=dF1tD9hjvn.pdf,0
pdf?id=3CVU3RRvPx.pdf,0
pdf?id=918POZbZ50.pdf,0
pdf?id=MhBZzkz4h9.pdf,0
pdf?id=c6OvkQTV2D.pdf,0
pdf?id=KYkjCO8fG5.pdf,0
pdf?id=Slrp3l7aYo.pdf,0
pdf?id=0FOgFpvM7u.pdf,0
pdf?id=gXTFLbGUQp.pdf,0
pdf?id=saDOrrnNTz.pdf,0
pdf?id=FEVfIPMy5b.pdf,0
pdf?id=z3TftXOizf.pdf,0
pdf?id=Ev5xwr3vWh.pdf,0
pdf?id=JCjGvbsOmQ.pdf,0
pdf?id=M07aAJKH8B.pdf,0
pdf?id=qLdX6TA19s.pdf,0
pdf?id=SAT0KPA5UO.pdf,0
pdf?id=cU5W9Z3r8p.pdf,0
pdf?id=CCBPSxWOhi.pdf,0
pdf?id=6WgflzYQpf.pdf,0
pdf?id=FAD6MEhQQR.pdf,0
pdf?id=pGqx3hTSVa.pdf,0
pdf?id=qlZI9Bgxpy.pdf,0
pdf?id=JaOcuRbglz.pdf,0
pdf?id=pIsP4lMlFd.pdf,0
pdf?id=4CJqD161U9.pdf,0
pdf?id=j5Qmcv9jtc.pdf,0
pdf?id=upugtLPOxC.pdf,0
pdf?id=U5RIVFtat1.pdf,0
pdf?id=8nHq0IIwpd.pdf,Error
pdf?id=IlaCGlUHvI.pdf,0
pdf?id=4ueprXZqZP.pdf,0
pdf?id=jMTAcE3RlO.pdf,0
pdf?id=rauWoTWls3.pdf,0
pdf?id=gKkA9Oc13m.pdf,0
pdf?id=lPVz01z0DI.pdf,0
pdf?id=Un1sWxmZuI.pdf,0
pdf?id=am6RR85mnc.pdf,0
pdf?id=BjGhQohqqL.pdf,0
pdf?id=4a0w7AkrY7.pdf,0
pdf?id=kzXM6GtU3g.pdf,0
pdf?id=XkzGgKJAA2.pdf,0
pdf?id=APNWmytTCS.pdf,0
pdf?id=tp94g4Vmad.pdf,0
pdf?id=MS1gqufmVu.pdf,0
pdf?id=GClrNUTqly.pdf,0
pdf?id=ZKwlz9ZQxS.pdf,0
pdf?id=3TN5My3Xw6.pdf,0
pdf?id=SeNFo7JGly.pdf,0
pdf?id=PcKkRJdX4n.pdf,0
pdf?id=N5BB7Or30g.pdf,0
pdf?id=2XstFOMwp4.pdf,0
