,title,conference,year,paper_url
166,"Fundamental Limits of Matrix Sensing: Exact Asymptotics, Universality, and Applications",colt,2025,https://raw.githubusercontent.com/mlresearch/v291/main/assets/xu25a/xu25a.pdf
167,Generalization error bound for denoising score matching under relaxed manifold assumption,colt,2025,https://raw.githubusercontent.com/mlresearch/v291/main/assets/yakovlev25a/yakovlev25a.pdf
168,Improved Algorithms for Effective Resistance Computation on Graphs,colt,2025,https://raw.githubusercontent.com/mlresearch/v291/main/assets/yichun25a/yichun25a.pdf
169,Robustly Learning Monotone Generalized Linear Models via Data Augmentation,colt,2025,https://raw.githubusercontent.com/mlresearch/v291/main/assets/zarifis25a/zarifis25a.pdf
170,Anytime Acceleration of Gradient Descent,colt,2025,https://raw.githubusercontent.com/mlresearch/v291/main/assets/zhang25a/zhang25a.pdf
171,Fast and Multiphase Rates for Nearest Neighbor Classifiers,colt,2025,https://raw.githubusercontent.com/mlresearch/v291/main/assets/yang25a/yang25a.pdf
172,Linear Bandits on Ellipsoids: Minimax Optimal Algorithms,colt,2025,https://raw.githubusercontent.com/mlresearch/v291/main/assets/zhang25b/zhang25b.pdf
173,Towards Fundamental Limits for Active Multi-distribution Learning,colt,2025,https://raw.githubusercontent.com/mlresearch/v291/main/assets/zhang25c/zhang25c.pdf
174,The Adaptive Complexity of Finding a Stationary Point,colt,2025,https://raw.githubusercontent.com/mlresearch/v291/main/assets/huanjian25a/huanjian25a.pdf
175,Quantifying Overfitting along the Regularization Path for Two-Part-Code MDL in Supervised Classification,colt,2025,https://raw.githubusercontent.com/mlresearch/v291/main/assets/zhu25a/zhu25a.pdf
176,Span-Agnostic Optimal Sample Complexity and Oracle Inequalities for Average-Reward RL,colt,2025,https://raw.githubusercontent.com/mlresearch/v291/main/assets/zurek25a/zurek25a.pdf
177,Open Problem: Fixed-Parameter Tractability of Zonotope Problems,colt,2025,https://raw.githubusercontent.com/mlresearch/v291/main/assets/froese25b/froese25b.pdf
178,Open Problem: Structure-Agnostic Minimax Risk for Partial Linear Model,colt,2025,https://raw.githubusercontent.com/mlresearch/v291/main/assets/gu25b/gu25b.pdf
179,Open Problem: Data Selection for Regression Tasks,colt,2025,https://raw.githubusercontent.com/mlresearch/v291/main/assets/hanneke25e/hanneke25e.pdf
180,Open Problem: Optimal Instance-Dependent Sample Complexity for finding Nash Equilibrium in Two Player Zero-Sum Matrix games,colt,2025,https://raw.githubusercontent.com/mlresearch/v291/main/assets/maiti25b/maiti25b.pdf
181,Open Problem: Regret Minimization in Heavy-Tailed Bandits with Unknown Distributional Parameters,colt,2025,https://raw.githubusercontent.com/mlresearch/v291/main/assets/genalti25a/genalti25a.pdf
