,title,conference,year,paper_url
71,Dynamic Time-aware Continual User Representation Learning,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729959
72,MINTT: Memory Inductive Transfer for Temporal Graph Neural Networks,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730035
73,A Generalised and Adaptable Reinforcement Learning Stopping Method,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729879
74,SAFT: Structure-aware Transformers for Textual Interaction Classification,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730079
75,HCDS: Hierarchical Clustering for Cold-Start Few-Shot Data Selection,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729992
76,Beyond General Alignment: Fine-Grained Entity-Centric Image-Text Matching with Multimodal Attentive Experts,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729902
77,FiRE: Enhancing MLLMs with Fine-Grained Context Learning for Complex Image Retrieval,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729979
78,Revolutionizing Text-to-Image Retrieval as Autoregressive Token-to-Voken Generation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730077
79,Diffusion Augmented Retrieval: A Training-Free Approach to Interactive Text-to-Image Retrieval,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729950
80,Rethinking Pseudo Word Learning in Zero-Shot Composed Image Retrieval: From an Object-Aware Perspective,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730074
81,Class Activation Values: Lucid and Faithful Visual Interpretations for CLIP-based Text-Image Retrievals,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729923
82,Two-Stage Adversarial Training for Deep Hashing via Representation Distillation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730103
83,Unified Category and Style Generalization for Instance-Level Sketch Retrieval,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730108
84,Queries Are Not Alone: Clustering Text Embeddings for Video Search,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730066
85,Question-Answering Dense Video Events,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729945
86,AV-NAS: Audio-Visual Multi-Level Semantic Neural Architecture Search for Video Hashing,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729899
87,Understanding the Effect of Opinion Polarization in Short Video Browsing,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730107
88,Gaming for Boundary: Elastic Localization for Frame-Supervised Video Moment Retrieval,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729984
89,ARC: Approximate Relevant Clip Query in Large-Scale Video Repositories,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729896
90,Unconstrained Monotonic Calibration of Predictions in Deep Ranking Systems,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730105
91,Techie: Tackling Video Prefetching at Edge Networks as POMDP Via an Intrinsically Motivated RL Agent,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730089
92,DePro: Domain Ensemble using Decoupled Prompts for Universal Cross-Domain Retrieval,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729946
93,Meta-Guided Adaptive Weight Learner for Noisy Correspondence,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730032
94,Generating Difficulty-aware Negative Samples via Conditional Diffusion for Multi-modal Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729986
95,Boosting Discriminability for Robust Multimodal Entity Linking with Visual Modality Missing,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729906
96,Seeing Beyond Hallucinations: LLM-based Compositional Information Extraction for Multimodal Reasoning,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730081
97,Continual Text-to-Video Retrieval with Frame Fusion and Task-Aware Routing,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729936
98,CLIP-AdaM: Adapting Multi-view CLIP for Open-set 3D Object Retrieval,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729925
99,Multi-level Encoding with Hierarchical Alignment for Sketch-Based 3D Shape Retrieval,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730043
100,Reconciling Efficiency and Effectiveness of Exercise Retreival: An Uncertainty Reduction Hashing Approach for Computerized Adaptive Testing,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730072
101,Ask and Retrieve Knowledge: Towards Proactive Asking with Imperfect Information in Medical Multi-turn Dialogues,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729898
102,General Neural Embedding for Sequence Distance Approximation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729985
103,ProtChatGPT: Towards Understanding Proteins with Hybrid Representation and Large Language Models,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730064
104,Combining Evidence and Reasoning for Biomedical Fact-Checking,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729931
105,LLM-based Search Assistant with Holistically Guided MCTS for Intricate Information Seeking,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730025
106,OBELLA: Open the Book for Evaluating Long-Form Large Language Model Answers in Open-Domain Question Answering,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730047
107,Question-Answer Extraction from Scientific Articles Using Knowledge Graphs and Large Language Models,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730068
108,GlFoMR: A Glance-then-Focus Multimodal Reasoning Framework for Diagram Question Answering,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729990
109,An Empirical Study of Evaluating Long-form Question Answering,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729895
110,BALI: Enhancing Biomedical Language Representations through Knowledge Graph and Language Model Alignment,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729901
111,Flow-guided Direct Preference Optimization for Knowledge Graph Reasoning with Trees,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729980
112,Segmentation Similarity Enhanced Semantic Related Entity Fusion for Multi-modal Knowledge Graph Completion,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730082
113,Mitigating Modality Bias in Multi-modal Entity Alignment from a Causal Perspective,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730037
114,From Knowledge Forgetting to Accumulation: Evolutionary Relation Path Passing for Lifelong Knowledge Graph Embedding,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729982
115,AdaRPT: An Adaptive Rule Pattern Transfer Model for Fully Inductive Knowledge Graph Reasoning,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729889
116,HyperG:  Hypergraph-Enhanced LLMs for Structured Knowledge,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730002
117,Comprehending Knowledge Graphs with Large Language Models for Recommender Systems,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729932
118,Parametric Retrieval Augmented Generation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729957
119,ReARTeR: Retrieval-Augmented Reasoning with Trustworthy Process Rewarding,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730102
120,Unveiling Knowledge Utilization Mechanisms in LLM-based Retrieval-Augmented Generation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730112
121,Robust Fine-tuning for Retrieval Augmented Generation against Retrieval Defects,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730078
122,Predicting RAG Performance for Text Completion,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730062
123,Retrieval Augmented Generation with Collaborative Filtering for Personalized Text Generation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730075
124,Knowing You Don't Know: Learning When to Continue Search in Multi-round RAG through Self-Practicing,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730018
125,CIRAG: Retrieval-Augmented Language Model with Collective Intelligence,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729921
126,Lightweight and Direct Document Relevance Optimization for Generative Information Retrieval,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730023
127,Exploring Training and Inference Scaling Laws in Generative Retrieval,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729973
128,Incorporating Communication Style and Interaction of Speakers for Sarcasm Explanation in Dialogue,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730006
129,LUSIFER: Language Universal Space Integration for Enhanced Representation in Multilingual Text Embedding Models,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730029
130,Generative Meta-Learning for Zero-Shot Relation Triplet Extraction,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729988
131,Reasoning and Retrieval for Complex Semi-structured Tables via Reinforced Relational Data Transformation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730071
132,Optimizing Tail-Head Trade-off for Extreme Multi-Label Text Classification (XMTC) with RAG-Labels and a Dynamic Two-Stage Retrieval and Fusion Pipeline,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730052
133,CSE-SFP: Enabling Unsupervised Sentence Representation Learning via a Single Forward Pass,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729938
134,InstructRAG: Leveraging Retrieval-Augmented Generation on Instruction Graphs for LLM-Based Task Planning,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730009
135,A Unified Retrieval Framework with Document Ranking and EDU Filtering for Multi-document Summarization,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729884
136,Retrieval Augmented Generation for Dynamic Graph Modeling,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729958
137,Empowering Large Language Model Agent through Step-Level Self-Critique and Self-Training,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729965
138,"Pre-train, Align, and Disentangle: Empowering Sequential Recommendation with Large Language Models",sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730059
139,Data Augmentation as Free Lunch: Exploring the Test-Time Augmentation for Sequential Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729943
140,Unleashing the Potential of Diffusion Models Towards Diversified Sequential Recommendations,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730109
141,Denoising Multi-Interest-Aware Logical Reasoning for Long-Sequence Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729944
142,X-Cross: Dynamic Integration of Language Models for Cross-Domain Sequential Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730117
143,Improving Sequential Recommenders through Counterfactual Augmentation of System Exposure,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730005
144,Triplet Contrastive Learning with Learnable Sequence Augmentation for Sequential Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730101
145,STAR-Rec: Making Peace with Length Variance and Pattern Diversity in Sequential Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730087
146,Towards Interest Drift-driven User Representation Learning in Sequential Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730099
147,Intent-aware Diffusion with Contrastive Learning for Sequential Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730010
148,CSRec: Rethinking Sequential Recommendation from A Causal Perspective,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729940
149,Multi-Grained Patch Training for Efficient LLM-based Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730042
150,Bridge the Domains: Large Language Models Enhanced Cross-domain Sequential Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729911
151,Multi-Modal Multi-Behavior Sequential Recommendation with Conditional Diffusion-Based Feature Denoising,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730044
152,Mitigating Distribution Shifts in Sequential Recommendation: An Invariance Perspective,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730036
153,AlphaFuse: Learn ID Embeddings for Sequential Recommendation in Null Space of Language Embeddings,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729894
154,DIFF: Dual Side-Information Filtering and Fusion for Sequential Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729948
155,Diversity-aware Dual-promotion Poisoning Attack on Sequential Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729955
156,Adaptive User Dynamic Interest Guidance for Generative Sequential Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729888
157,Hierarchical Intent-guided Optimization with Pluggable LLM-Driven Semantics for Session-based Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729994
158,Linear Item-Item Models with Neural Knowledge for Session-based Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730024
159,"Exploring the Escalation of Source Bias in User, Data, and Recommender System Feedback Loop",sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729972
160,FedCIA: Federated Collaborative Information Aggregation for Privacy-Preserving Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729977
161,Review-driven Personalized Preference Reasoning with Large Language Models for Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730055
162,Enhancing New-item Fairness in Dynamic Recommender Systems,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729969
163,Fair Recommendation with Biased-Limited Sensitive Attribute,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729974
164,Social Relation-Level Privacy Risks and Preservation in Social Recommender Systems,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730086
165,NR4DER: Neural Re-ranking for Diversified Exercise Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730046
166,FIM: Frequency-Aware Multi-View Interest Modeling for Local-Life Service Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729978
167,Hierarchical Tree Search-based User Lifelong Behavior Modeling on Large Language Model,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729995
168,CoMaPOI: A Collaborative Multi-Agent Framework for Next POI Prediction Bridging the Gap Between Trajectory and Language,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729930
169,Disentangled Graph Debiasing for Next POI Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729952
170,CD-CDR: Conditional Diffusion-based Item Generation for Cross-Domain Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729918
171,Enhancing Cross-Domain Recommendation with Plug-In Contrastive Representations from Large Language Models,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729967
172,You Are What You Bought: Generating Customer Personas for E-commerce Applications,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730118
173,Disentangling and Generating Modalities for Recommendation in Missing Modality Scenarios,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729953
174,COHESION: Composite Graph Convolutional Network with Dual-Stage Fusion for Multimodal Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729927
175,CDC: Causal Domain Clustering for Multi-Domain Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729919
176,MELON: Learning Multi-Aspect Modality Preferences for Accurate Multimedia Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730031
177,Adaptive Graph Integration for Cross-Domain Recommendation via Heterogeneous Graph Coordinators,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729886
178,Intent Representation Learning with Large Language Model for Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730011
179,Short Video Segment-level User Dynamic Interests Modeling in Personalized Recommendation,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730083
180,Efficiency Unleashed: Inference Acceleration for LLM-based Recommender Systems with Speculative Decoding,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3729961
181,ID-Free Not Risk-Free: LLM-Powered Agents Unveil Risks in ID-Free Recommender Systems,sigir,2025,https://dl.acm.org/doi/pdf/10.1145/3726302.3730003
