,title,authors,paper_url
74,GFR-CAM: Gram-Schmidt Feature Reduction for Hierarchical Class Activation Maps,"['Kaveh Safavigerdini', 'Bahram Yaghooti', 'Amir Erfan Zareei Shams Abadi', 'Kannappan Palaniappan']",https://openaccess.thecvf.com/content/ICCV2025W/eXCV/papers/Safavigerdini_GFR-CAM_Gram-Schmidt_Feature_Reduction_for_Hierarchical_Class_Activation_Maps_ICCVW_2025_paper.pdf
75,Interpretable Open-Vocabulary Referring Object Detection with Reverse Contrast Attention,"['Drandreb Earl Juanico', 'Rowel Atienza', 'Jeffrey Kenneth Go']",https://openaccess.thecvf.com/content/ICCV2025W/eXCV/papers/Juanico_Interpretable_Open-Vocabulary_Referring_Object_Detection_with_Reverse_Contrast_Attention_ICCVW_2025_paper.pdf
76,Explaining Object Detection Through Difference Map,"['Shujun Xia', 'Chenyang Zhao', 'Antoni Chan']",https://openaccess.thecvf.com/content/ICCV2025W/eXCV/papers/Xia_Explaining_Object_Detection_Through_Difference_Map_ICCVW_2025_paper.pdf
77,Do VLMs Have Bad Eyes? Diagnosing Compositional Failures via Mechanistic Interpretability,"['Ashwath Vaithinathan Aravindan', 'Abha Jha', 'Mihir Kulkarni']",https://openaccess.thecvf.com/content/ICCV2025W/eXCV/papers/Aravindan_Do_VLMs_Have_Bad_Eyes_Diagnosing_Compositional_Failures_via_Mechanistic_ICCVW_2025_paper.pdf
78,Rethinking Explainer Trust: A Position on the Inconsistencies of Visual Explanations in Weakly Supervised Segmentation,"['Ayush Somani', 'Dilip K. Prasad']",https://openaccess.thecvf.com/content/ICCV2025W/eXCV/papers/Somani_Rethinking_Explainer_Trust_A_Position_on_the_Inconsistencies_of_Visual_ICCVW_2025_paper.pdf
79,Simplifying Traffic Anomaly Detection with Video Foundation Models,"['Svetlana Orlova', 'Tommie Kerssies', 'Brunó B. Englert', 'Gijs Dubbelman']",https://openaccess.thecvf.com/content/ICCV2025W/2COOOL/papers/Orlova_Simplifying_Traffic_Anomaly_Detection_with_Video_Foundation_Models_ICCVW_2025_paper.pdf
80,VRU-Accident: A Vision-Language Benchmark for Video Question Answering and Dense Captioning for Accident Scene Understanding,"['Younggun Kim', 'Ahmed S. Abdelrahman', 'Mohamed Abdel-Aty']",https://openaccess.thecvf.com/content/ICCV2025W/2COOOL/papers/Kim_VRU-Accident_A_Vision-Language_Benchmark_for_Video_Question_Answering_and_Dense_ICCVW_2025_paper.pdf
81,Uncertainty-Aware Likelihood Ratio Estimation for Pixel-Wise Out-of-Distribution Detection,"['Marc Hölle', 'Walter Kellermann', 'Vasileios Belagiannis']",https://openaccess.thecvf.com/content/ICCV2025W/2COOOL/papers/Holle_Uncertainty-Aware_Likelihood_Ratio_Estimation_for_Pixel-Wise_Out-of-Distribution_Detection_ICCVW_2025_paper.pdf
82,FlareGS: 4D Flare Removal using Gaussian Splatting for Urban Scenes,"['Mayank Chandak', 'Sai Sri Teja Kuppa', 'Rahul', 'Gopi Raju Matta', 'Vinayak Gupta', 'Kaushik Mitra']",https://openaccess.thecvf.com/content/ICCV2025W/2COOOL/papers/Chandak_FlareGS_4D_Flare_Removal_using_Gaussian_Splatting_for_Urban_Scenes_ICCVW_2025_paper.pdf
83,2COOOL: 2nd Workshop on the Challenge Of Out-Of-Label Hazards in Autonomous Driving,"['Ali K. AlShami', 'Ryan Rabinowitz', 'Maged Shoman', 'Jianwu Fang', 'Lukas Picek', 'Shao-Yuan Lo', 'Steve Cruz', 'Khang Nhut Lam', 'Nachiket Kamod', 'Lei-Lei Li', 'Jugal Kalita', 'Terrance E. Boult']",https://openaccess.thecvf.com/content/ICCV2025W/2COOOL/papers/AlShami_2COOOL_2nd_Workshop_on_the_Challenge_Of_Out-Of-Label_Hazards_in_ICCVW_2025_paper.pdf
84,"Adapt, But Don't Forget: Fine-Tuning and Contrastive Routing for Lane Detection under Distribution Shift","['Mohammed Abdul Hafeez Khan', 'Parth Ganeriwala', 'Sarah M. Lehman', 'Siddhartha Bhattacharyya', 'Amy Alvarez', 'Natasha Neogi']",https://openaccess.thecvf.com/content/ICCV2025W/2COOOL/papers/Khan_Adapt_But_Dont_Forget_Fine-Tuning_and_Contrastive_Routing_for_Lane_ICCVW_2025_paper.pdf
85,Interpretable Decision-Making for End-to-End Autonomous Driving,"['Mona Mirzaie', 'Bodo Rosenhahn']",https://openaccess.thecvf.com/content/ICCV2025W/2COOOL/papers/Mirzaie_Interpretable_Decision-Making_for_End-to-End_Autonomous_Driving_ICCVW_2025_paper.pdf
86,LaViPlan : Language-Guided Visual Path Planning with RLVR,['Hayeon Oh'],https://openaccess.thecvf.com/content/ICCV2025W/2COOOL/papers/Oh_LaViPlan__Language-Guided_Visual_Path_Planning_with_RLVR_ICCVW_2025_paper.pdf
87,SADWA: Fine-Grained Weather Awareness with Vision-Language Models for Seamless Autonomous Driving in Real Time,"['Jinwoo Kim', 'Hayeon O', 'Youngmin Oh', 'Kyounghwan An', 'Donghwan Lee']",https://openaccess.thecvf.com/content/ICCV2025W/2COOOL/papers/Kim_SADWA_Fine-Grained_Weather_Awareness_with_Vision-Language_Models_for_Seamless_Autonomous_ICCVW_2025_paper.pdf
88,DRAMA-X: A Fine-grained Intent Prediction and Risk Reasoning Benchmark For Driving,"['Mihir Godbole', 'Xiangbo Gao', 'Zhengzhong Tu']",https://openaccess.thecvf.com/content/ICCV2025W/2COOOL/papers/Godbole_DRAMA-X_A_Fine-grained_Intent_Prediction_and_Risk_Reasoning_Benchmark_For_ICCVW_2025_paper.pdf
89,Fourier Domain Adaptation for Traffic Light Detection in Adverse Weather,"['Ishaan Gakhar', 'Aryaman Gupta', 'Aryesh Guha', 'Amit Agarwal', 'Ujjwal Verma']",https://openaccess.thecvf.com/content/ICCV2025W/2COOOL/papers/Gakhar_Fourier_Domain_Adaptation_for_Traffic_Light_Detection_in_Adverse_Weather_ICCVW_2025_paper.pdf
90,Towards Vision Zero: The TUM Traffic Accid3nD Dataset,"['Walter Zimmer', 'Ross Greer', 'Xingcheng Zhou', 'Rui Song', 'Hu Cao', 'Daniel Lehmberg', 'Marc Pavel', 'Ahmed Alaaeldin Ghita', 'Akshay Gopalkrishnan', 'Holger Caesar', 'Mohan Trivedi', 'Alois Knoll']",https://openaccess.thecvf.com/content/ICCV2025W/2COOOL/papers/Zimmer_Towards_Vision_Zero_The_TUM_Traffic_Accid3nD_Dataset_ICCVW_2025_paper.pdf
91,Unsupervised Domain Adaptation via Content Alignment for Hippocampus Segmentation,"['Hoda Kalabizadeh', 'Ludovica Griffanti', 'Pak-Hei Yeung', 'Ana I. L. Namburete', 'Nicola K. Dinsdale', 'Konstantinos Kamnitsas']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Kalabizadeh_Unsupervised_Domain_Adaptation_via_Content_Alignment_for_Hippocampus_Segmentation_ICCVW_2025_paper.pdf
92,Endonama: Graph Neural Networks based In-Silico Transcriptomics from Histology Whole Slide Images for Fertility Diagnostics,"['George Wright', 'Paul Brighton', 'Joanne Muter', 'Jan Brosens', 'Fayyaz Minhas']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Wright_Endonama_Graph_Neural_Networks_based_In-Silico_Transcriptomics_from_Histology_Whole_ICCVW_2025_paper.pdf
93,From Cosmos to Clinic: Interpretable Spatial Statistics for Histopathology Prognosis,"['Attila Barna', 'Oz Kilim', 'Istvan Csabai']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Barna_From_Cosmos_to_Clinic_Interpretable_Spatial_Statistics_for_Histopathology_Prognosis_ICCVW_2025_paper.pdf
94,Latent Gene Diffusion for Spatial Transcriptomics Completion,"['Paula Cárdenas', 'Leonardo Manrique', 'Daniela Vega', 'Daniela Ruiz', 'Pablo Arbeláez']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Cardenas_Latent_Gene_Diffusion_for_Spatial_Transcriptomics_Completion_ICCVW_2025_paper.pdf
95,TextSAM-EUS: Text Prompt Learning for SAM to Accurately Segment Pancreatic Tumor in Endoscopic Ultrasound,"['Pascal Spiegler', 'Taha Koleilat', 'Arash Harirpoush', 'Corey S. Miller', 'Hassan Rivaz', 'Marta Kersten-Oertel', 'Yiming Xiao']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Spiegler_TextSAM-EUS_Text_Prompt_Learning_for_SAM_to_Accurately_Segment_Pancreatic_ICCVW_2025_paper.pdf
96,MedBLINK: Probing Visual Perception in Multimodal Language Models for Medicine,"['Mahtab Bigverdi', 'Wisdom Ikezogwo', 'Kevin Zhang', 'Hyewon Jeong', 'Mingyu Lu', 'Sungjae Cho', 'Linda Shapiro', 'Ranjay Krishna']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Bigverdi_MedBLINK_Probing_Visual_Perception_in_Multimodal_Language_Models_for_Medicine_ICCVW_2025_paper.pdf
97,Breast Cancer Detection with Topological Deep Learning,"['Brighton Nuwagira', 'Adrian Rodriguez', 'Qiwei Li', 'Baris Coskunuzer']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Nuwagira_Breast_Cancer_Detection_with_Topological_Deep_Learning_ICCVW_2025_paper.pdf
98,GADA: Graph Attention-based Detection Aggregation for Ultrasound Video Classification,"['Li Chen', 'Naveen Balaraju', 'Jochen Kruecker', 'Balasundar I. Raju', 'Alvin Chen']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Chen_GADA_Graph_Attention-based_Detection_Aggregation_for_Ultrasound_Video_Classification_ICCVW_2025_paper.pdf
99,Increasing the Classification Rates of the Trained Models using Invariant Dataset Augmentation,['Piotr Milczarski'],https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Milczarski_Increasing_the_Classification_Rates_of_the_Trained_Models_using_Invariant_ICCVW_2025_paper.pdf
100,CytoDiff: AI-Driven Cytomorphology Image Synthesis for Medical Diagnostics,"['Jan Carreras Boada', 'Rao Muhammad Umer', 'Carsten Marr']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Boada_CytoDiff_AI-Driven_Cytomorphology_Image_Synthesis_for_Medical_Diagnostics_ICCVW_2025_paper.pdf
101,MedSAM-Guided Curriculum Learning for White Matter Tract Segmentation in Block Face Imaging of Fetal Brain,"['Athira Kalladayil Shibu', 'Sriprabha Ramanarayanan', 'Vinoth Kanna', 'Jaikishan Jayakumar', 'Keerthi Ram', 'Mohanasankar Sivaprakasam']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Shibu_MedSAM-Guided_Curriculum_Learning_for_White_Matter_Tract_Segmentation_in_Block_ICCVW_2025_paper.pdf
102,Knowledge-Driven Query Network with Adaptive Cross-View Attention for Structured Radiology Report Generation,"['Xuege Hou', 'Yali Li', 'Shengjin Wang']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Hou_Knowledge-Driven_Query_Network_with_Adaptive_Cross-View_Attention_for_Structured_Radiology_ICCVW_2025_paper.pdf
103,Trustworthy Medical Imaging with Large Language Models: A Study of Hallucinations Across Modalities,"['Anindya Bijoy Das', 'Shahnewaz Karim Sakib', 'Shibbir Ahmed']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Das_Trustworthy_Medical_Imaging_with_Large_Language_Models_A_Study_of_ICCVW_2025_paper.pdf
104,A Large-Scale Benchmark of Cross-Modal Learning for Histology and Gene Expression in Spatial Transcriptomics,"['Rushin H Gindra', 'Giovanni Palla', 'Mathias Nguyen', 'Sophia J. Wagner', 'Manuel Tran', 'Fabian J Theis', 'Dieter Saur', 'Lorin Crawford', 'Tingying Peng']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Gindra_A_Large-Scale_Benchmark_of_Cross-Modal_Learning_for_Histology_and_Gene_ICCVW_2025_paper.pdf
105,Not Only Grey Matter: OmniBrain for Robust Multimodal Classification of Alzheimer's Disease,"['Ahmed Sharshar', 'Yasser Ashraf', 'Tameem Bakr', 'Salma Hassan', 'Hosam Elgendy', 'Mohammad Yaqub', 'Mohsen Guizani']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Sharshar_Not_Only_Grey_Matter_OmniBrain_for_Robust_Multimodal_Classification_of_ICCVW_2025_paper.pdf
106,MPromer: A Unified Diffusion-Based Framework for Scalable and Generalizable Multi-Modal Medical Image Segmentation,"['Wafa Al Ghallabi', 'Akshay Dudhane', 'Syed Waqas Zamir', 'Salman Khan', 'Fahad Shahbaz Khan']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Al_Ghallabi_MPromer_A_Unified_Diffusion-Based_Framework_for_Scalable_and_Generalizable_Multi-Modal_ICCVW_2025_paper.pdf
107,UGPL: Uncertainty-Guided Progressive Learning for Evidence-Based Classification in Computed Tomography,"['Shravan Venkatraman', 'Pavan S', 'Rakesh Raj Madavan', 'Chandrakala S']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Venkatraman_UGPL_Uncertainty-Guided_Progressive_Learning_for_Evidence-Based_Classification_in_Computed_Tomography_ICCVW_2025_paper.pdf
108,DCEtriformer: A Hybrid Attention Transformer for DCE-MRI Synthesis in Prostate Imaging,"['Sadhana S', 'Sriprabha Ramanarayanan', 'Kishore Kumar', 'Keerthi Ram', 'Harsh Agarwal', 'Ramesh Venkatesan', 'Mohanasankar Sivaprakasam']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/S_DCEtriformer_A_Hybrid_Attention_Transformer_for_DCE-MRI_Synthesis_in_Prostate_ICCVW_2025_paper.pdf
109,Automated Assessment of Aesthetic Outcomes in Facial Plastic Surgery,"['Pegah Varghaei', 'Kiran Abraham-Aggarwal', 'Manoj T. Abraham', 'Arun Ross']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Varghaei_Automated_Assessment_of_Aesthetic_Outcomes_in_Facial_Plastic_Surgery_ICCVW_2025_paper.pdf
110,Generative Counterfactual Augmentation for Bias Mitigation,"['Jason Uwaeze', 'Pranav Kulkarni', 'Vladimir Braverman', 'Michael A. Jacobs', 'Vishwa S. Parekh']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Uwaeze_Generative_Counterfactual_Augmentation_for_Bias_Mitigation_ICCVW_2025_paper.pdf
111,MV-MLM: Bridging Multi-View Mammography and Language for Breast Cancer Diagnosis and Risk Prediction,"['Shunjie-Fabian Zheng', 'Hyeonjun Lee', 'Thijs Kooi', 'Ali Diba']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Zheng_MV-MLM_Bridging_Multi-View_Mammography_and_Language_for_Breast_Cancer_Diagnosis_ICCVW_2025_paper.pdf
112,Enhancing the Reliability of Auto-Prompting SAM for Medical Image Segmentation with Uncertainty Estimation and Rectification,"['Yichi Zhang', 'Shiyao Hu', 'Le Xue', 'Sijie Ren', 'Zixin Hu', 'Yuan Cheng', 'Yuan Qi']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Zhang_Enhancing_the_Reliability_of_Auto-Prompting_SAM_for_Medical_Image_Segmentation_ICCVW_2025_paper.pdf
113,Dual-LVT: A Dual Attention Language-Vision Transformer for Tumor Segmentation,"['Shiman Zhang', 'Songzhu Zheng', 'Ming Ma']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Zhang_Dual-LVT_A_Dual_Attention_Language-Vision_Transformer_for_Tumor_Segmentation_ICCVW_2025_paper.pdf
114,MK-UNet: Multi-kernel Lightweight CNN for Medical Image Segmentation,"['Md Mostafijur Rahman', 'Radu Marculescu']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Rahman_MK-UNet_Multi-kernel_Lightweight_CNN_for_Medical_Image_Segmentation_ICCVW_2025_paper.pdf
115,Towards Robust Multimodal Representation: A Unified Approach with Adaptive Experts and Alignment,"['Nazanin Moradinasab', 'Saurav Sengupta', 'Jiebei Liu', 'Sana Syed', 'Donald E. Brown']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Moradinasab_Towards_Robust_Multimodal_Representation_A_Unified_Approach_with_Adaptive_Experts_ICCVW_2025_paper.pdf
116,Autoregressive-Conditioned Diffusion for Semi-Supervised Thyroid Ultrasound Segmentation with Optical Flow-Based Pseudo Labels,"['Xiaorui Liu', 'Yijun Yang', 'Yingjing Xu', 'Lei Zhu']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Liu_Autoregressive-Conditioned_Diffusion_for_Semi-Supervised_Thyroid_Ultrasound_Segmentation_with_Optical_Flow-Based_ICCVW_2025_paper.pdf
117,Unsupervised Nuclei Segmentation by Improving Pseudo Labels from Segment Anything Model,"['Ryota Nakai', 'Kazuhiro Hotta']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Nakai_Unsupervised_Nuclei_Segmentation_by_Improving_Pseudo_Labels_from_Segment_Anything_ICCVW_2025_paper.pdf
118,SurGen-Net: A Generative Approach for Surgical VQA with Structured Text Generation,"['Yongjun Jeon', 'Seonmin Park', 'Jongmin Shin', 'Kanggil Park', 'Bogeun Kim', 'Namkee Oh', 'Kyu-Hwan Jung']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Jeon_SurGen-Net_A_Generative_Approach_for_Surgical_VQA_with_Structured_Text_ICCVW_2025_paper.pdf
119,CECT-Mamba: a Hierarchical Contrast-enhanced-aware Model for Pancreatic Tumor Subtyping from Multi-phase CECT,"['Zhifang Gong', 'Shuo Gao', 'Ben Zhao', 'Yingjing Xu', 'Yijun Yang', 'Shenghong Ju', 'Guangquan Zhou']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Gong_CECT-Mamba_a_Hierarchical_Contrast-enhanced-aware_Model_for_Pancreatic_Tumor_Subtyping_from_ICCVW_2025_paper.pdf
120,Efficient Self-Supervised Adaptation for Medical Image Analysis,"['Moein Sorkhei', 'Emir Konuk', 'Jingyu Guo', 'Chanjuan Meng', 'Christos Matsoukas', 'Kevin Smith']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Sorkhei_Efficient_Self-Supervised_Adaptation_for_Medical_Image_Analysis_ICCVW_2025_paper.pdf
121,Building a General SimCLR Self-Supervised Foundation Model Across Neurological Diseases to Advance 3D Brain MRI Diagnoses,"['Emily Kaczmarek', 'Justin Szeto', 'Brennan Nichyporuk', 'Tal Arbel']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Kaczmarek_Building_a_General_SimCLR_Self-Supervised_Foundation_Model_Across_Neurological_Diseases_ICCVW_2025_paper.pdf
122,BAMPolyp: Bi-Axial Mamba Bottleneck for Gastrointestinal Polyp Segmentation,"['Md. Farhadul Islam', 'Tashik Ahmed', 'Partho Chanda', 'Joyanta Jyoti Mondal', 'Meem Arafat Manab', 'Sarah Zabeen', 'Jannatun Noor']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Islam_BAMPolyp_Bi-Axial_Mamba_Bottleneck_for_Gastrointestinal_Polyp_Segmentation_ICCVW_2025_paper.pdf
123,EchoNet-Quality: Denoising Echocardiograms via Deep Generative Modeling of Ultrasound Noise,"['David Choi', 'Milos Vukadinovic', 'Bryan He', 'Christina Binder', 'Yuki Sahashi', 'David Ouyang']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Choi_EchoNet-Quality_Denoising_Echocardiograms_via_Deep_Generative_Modeling_of_Ultrasound_Noise_ICCVW_2025_paper.pdf
124,MedVisionLlama: Leveraging Pre-Trained Large Language Model Layers to Enhance Medical Image Segmentation,"['Gurucharan Marthi Krishna Kumar', 'Aman Chadha', 'Janine D. Mendola', 'Amir Shmuel']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Kumar_MedVisionLlama_Leveraging_Pre-Trained_Large_Language_Model_Layers_to_Enhance_Medical_ICCVW_2025_paper.pdf
125,Weakly Supervised Intracranial Aneurysm Detection and Segmentation in MR angiography via Multi-task UNet with Vesselness Prior,"['Erin Rainville', 'Amirhossein Rasoulian', 'Hassan Rivaz', 'Yiming Xiao']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Rainville_Weakly_Supervised_Intracranial_Aneurysm_Detection_and_Segmentation_in_MR_angiography_ICCVW_2025_paper.pdf
126,PMC-Vid: A Large-Scale Biomedical Video Captioning Dataset,"['Yosuke Yamagishi', 'Kuniaki Saito', 'Atsushi Hashimoto', 'Yoshitaka Ushiku']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Yamagishi_PMC-Vid_A_Large-Scale_Biomedical_Video_Captioning_Dataset_ICCVW_2025_paper.pdf
127,Unsupervised Abnormality Segmentation in Chest CT with Anatomy-Guided Latent Diffusion Model and Adaptive Thresholding,"['Xueqi Guo', 'Yoshihisa Shinagawa', 'Sepehr Farhand', 'Halid Yerebakan', 'Kritika Iyer', 'Matthias Wolf', 'Gerardo Hermosillo Valadez']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Guo_Unsupervised_Abnormality_Segmentation_in_Chest_CT_with_Anatomy-Guided_Latent_Diffusion_ICCVW_2025_paper.pdf
128,Multiplicative Loss for Enhancing Semantic Segmentation in Medical and Cellular Images,"['Yuto Yokoi', 'Kazuhiro Hotta']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Yokoi_Multiplicative_Loss_for_Enhancing_Semantic_Segmentation_in_Medical_and_Cellular_ICCVW_2025_paper.pdf
129,Impact of Black-Box Adversarial Attacks on Deep Neural Networks for Skin Imaging,"['Bartłomiej Moniak', 'Joanna Jaworek-Korjakowska']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Moniak_Impact_of_Black-Box_Adversarial_Attacks_on_Deep_Neural_Networks_for_ICCVW_2025_paper.pdf
130,L3Seg: Lean Linear Layers for Language-Guided Vision Transformer in Medical Image Segmentation,"['Rahul Bhardwaj', 'Utkarsh Yashwant Tambe', 'Debanga Raj Neog']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Bhardwaj_L3Seg_Lean_Linear_Layers_for_Language-Guided_Vision_Transformer_in_Medical_ICCVW_2025_paper.pdf
131,Taming Modern Point Tracking for Speckle Tracking Echocardiography via Impartial Motion,"['Md Abulkalam Azad', 'John Nyberg', 'Havard Dalen', 'Bjørnar Grenne', 'Lasse Lovstakken', 'Andreas Østvik']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Azad_Taming_Modern_Point_Tracking_for_Speckle_Tracking_Echocardiography_via_Impartial_ICCVW_2025_paper.pdf
132,CARDIUM: Congenital Anomaly Recognition with Diagnostic Images and Unified Medical records,"['Daniela Vega', 'Hannah V. Ceballos', 'Javier S. Vera', 'Santiago Rodriguez', 'Alejandra Perez', 'Angela Castillo', 'Maria Escobar', 'Dario Londoño', 'Luis A. Sarmiento', 'Camila I. Castro', 'Nadiezhda Rodriguez', 'Juan C. Briceño', 'Pablo Arbelaez']",https://openaccess.thecvf.com/content/ICCV2025W/CVAMD/papers/Vega_CARDIUM_Congenital_Anomaly_Recognition_with_Diagnostic_Images_and_Unified_Medical_ICCVW_2025_paper.pdf
