,title,conference,year,paper_url
113,Combatting Dimensional Collapse in LLM Pre-Training Data via Submodular File Selection,icml,2025,https://openreview.net/pdf?id=f4gF6AIHRy
114,Population Transformer: Learning Population-level Representations of Neural Activity,icml,2025,https://openreview.net/pdf?id=FVuqJt3c4L
115,KAN: Kolmogorov-Arnold Networks,icml,2025,https://openreview.net/pdf?id=Ozo7qJ5vZi
116,Problem-Parameter-Free Federated Learning,icml,2025,https://openreview.net/pdf?id=ZuazHmXTns
117,SymmetricDiffusers: Learning Discrete Diffusion on Finite Symmetric Groups,icml,2025,https://openreview.net/pdf?id=EO8xpnW7aX
118,Language Representations Can be What Recommenders Need: Findings and Potentials,icml,2025,https://openreview.net/pdf?id=eIJfOIMN9z
119,HiRA: Parameter-Efficient Hadamard High-Rank Adaptation for Large Language Models,icml,2025,https://openreview.net/pdf?id=TwJrTz9cRS
120,"A Theoretically-Principled Sparse, Connected, and Rigid Graph Representation of Molecules",icml,2025,https://openreview.net/pdf?id=OIvg3MqWX2
121,How much of my dataset did you use? Quantitative Data Usage Inference in Machine Learning,icml,2025,https://openreview.net/pdf?id=EUSkm2sVJ6
122,LARP: Tokenizing Videos with a Learned Autoregressive Generative Prior,icml,2025,https://openreview.net/pdf?id=Wr3UuEx72f
123,MOS: Model Synergy for Test-Time Adaptation on LiDAR-Based 3D Object Detection,icml,2025,https://openreview.net/pdf?id=Y6aHdDNQYD
124,Synthetic continued pretraining,icml,2025,https://openreview.net/pdf?id=07yvxWDSla
125,EmbodiedSAM: Online Segment Any 3D Thing in Real Time,icml,2025,https://openreview.net/pdf?id=XFYUwIyTxQ
126,Tractable Multi-Agent Reinforcement Learning through Behavioral Economics,icml,2025,https://openreview.net/pdf?id=stUKwWBuBm
127,Improved Finite-Particle Convergence Rates for Stein Variational Gradient Descent,icml,2025,https://openreview.net/pdf?id=sbG8qhMjkZ
128,Unlocking the Power of Function Vectors for Characterizing and Mitigating Catastrophic Forgetting in Continual Instruction Tuning,icml,2025,https://openreview.net/pdf?id=gc8QAQfXv6
129,One Step Diffusion via Shortcut Models,icml,2025,https://openreview.net/pdf?id=OlzB6LnXcS
130,Judge Decoding: Faster Speculative Sampling Requires Going Beyond Model Alignment,icml,2025,https://openreview.net/pdf?id=mtSSFiqW6y
131,Robustness Inspired Graph Backdoor Defense,icml,2025,https://openreview.net/pdf?id=trKNi4IUiP
132,Proxy Denoising for Source-Free Domain Adaptation,icml,2025,https://openreview.net/pdf?id=FIj9IEPCKr
133,Cybench: A Framework for Evaluating Cybersecurity Capabilities and Risks of Language Models,icml,2025,https://openreview.net/pdf?id=tc90LV0yRL
134,Open-YOLO 3D: Towards Fast and Accurate Open-Vocabulary 3D Instance Segmentation,icml,2025,https://openreview.net/pdf?id=CRmiX0v16e
135,Safety Alignment Should be Made More Than Just a Few Tokens Deep,icml,2025,https://openreview.net/pdf?id=6Mxhg9PtDE
136,On the Identification of Temporal Causal Representation with Instantaneous Dependence,icml,2025,https://openreview.net/pdf?id=2efNHgYRvM
137,WizardMath: Empowering Mathematical Reasoning for Large Language Models via Reinforced Evol-Instruct,icml,2025,https://openreview.net/pdf?id=mMPMHWOdOy
138,Faster Cascades via Speculative Decoding,icml,2025,https://openreview.net/pdf?id=vo9t20wsmd
139,The Hidden Cost of Waiting for Accurate Predictions,icml,2025,https://openreview.net/pdf?id=A3YUPeJTNR
140,Learning Dynamics of LLM Finetuning,icml,2025,https://openreview.net/pdf?id=tPNHOoZFl9
