,title,conference,year,paper_url
169,Physical Adversarial Camouflage Through Gradient Calibration and Regularization,ijcai,2025,https://www.ijcai.org/proceedings/2025/0170.pdf
170,PatternCIR Benchmark and TisCIR: Advancing Zero-Shot Composed Image Retrieval in Remote Sensing,ijcai,2025,https://www.ijcai.org/proceedings/2025/0171.pdf
171,MGCA-Net: Multi-Graph Contextual Attention Network for Two-View Correspondence Learning,ijcai,2025,https://www.ijcai.org/proceedings/2025/0172.pdf
172,GLDiTalker: Speech-Driven 3D Facial Animation with Graph Latent Diffusion Transformer,ijcai,2025,https://www.ijcai.org/proceedings/2025/0173.pdf
173,Language-Guided Hybrid Representation Learning for Visual Grounding on Remote Sensing Images,ijcai,2025,https://www.ijcai.org/proceedings/2025/0174.pdf
174,TextMEF: Text-guided Prompt Learning for Multi-exposure Image Fusion,ijcai,2025,https://www.ijcai.org/proceedings/2025/0175.pdf
175,SyncGaussian: Stable 3D Gaussian-Based Talking Head Generation with Enhanced Lip Sync via Discriminative Speech Features,ijcai,2025,https://www.ijcai.org/proceedings/2025/0176.pdf
176,Learning Real Facial Concepts for Independent Deepfake Detection,ijcai,2025,https://www.ijcai.org/proceedings/2025/0177.pdf
177,Fusion of Granular-Ball Visual Spatial Representations for Enhanced Facial Expression Recognition,ijcai,2025,https://www.ijcai.org/proceedings/2025/0178.pdf
178,Squeezing Context into Patches: Towards Memory-Efficient Ultra-High Resolution Semantic Segmentation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0179.pdf
179,Denoise-then-Retrieve: Text-Conditioned Video Denoising for Video Moment Retrieval,ijcai,2025,https://www.ijcai.org/proceedings/2025/0180.pdf
180,SOTA: Spike-Navigated Optimal TrAnsport Saliency Region Detection in Composite-bias Videos,ijcai,2025,https://www.ijcai.org/proceedings/2025/0181.pdf
181,Template3D-AD: Point Cloud Template Matching Method Based on Center Points for 3D Anomaly Detection,ijcai,2025,https://www.ijcai.org/proceedings/2025/0182.pdf
182,From Sparse to Complete: Semantic Understanding Based on Stroke Evolution in On-the-fly Sketch-based Image Retrieval,ijcai,2025,https://www.ijcai.org/proceedings/2025/0183.pdf
183,OT-DETECTOR: Delving into Optimal Transport for Zero-shot Out-of-Distribution Detection,ijcai,2025,https://www.ijcai.org/proceedings/2025/0184.pdf
184,SyncAnimation: A Real-Time End-to-End Framework for Audio-Driven Human Pose and Talking Head Animation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0185.pdf
185,Semantic-Guided Diffusion Model for Single-Step Image Super-Resolution,ijcai,2025,https://www.ijcai.org/proceedings/2025/0186.pdf
186,Wavelet Multi-scale Region-Enhanced Network for Medical Image Segmentation,ijcai,2025,https://www.ijcai.org/proceedings/2025/0187.pdf
187,EDyGS: Event Enhanced Dynamic 3D Radiance Fields from Blurry Monocular Video,ijcai,2025,https://www.ijcai.org/proceedings/2025/0188.pdf
188,Rotation Invariant Spatial Networks for Single-View Point Cloud Classification,ijcai,2025,https://www.ijcai.org/proceedings/2025/0189.pdf
189,PanComplex: Leveraging Complex-Valued Neural Networks for Enhanced Pansharpening,ijcai,2025,https://www.ijcai.org/proceedings/2025/0190.pdf
190,CrossVTON: Mimicking the Logic Reasoning on Cross-Category Virtual Try-On Guided by Tri-Zone Priors,ijcai,2025,https://www.ijcai.org/proceedings/2025/0191.pdf
191,Self-calibration Enhanced Whole Slide Pathology Image Analysis,ijcai,2025,https://www.ijcai.org/proceedings/2025/0192.pdf
